target_attribute,bal_acc,auc,regime,debiased_concept,method,debias_layer,ba_raw,delta_ba,n_iterations,n_layers
5_o_clock_shadow,0.5610663831080055,0.5830168616132463,single,bald,diff_means,1,0.5632690262798117,-0.0022026431718061845,,
arched_eyebrows,0.6071428571428572,0.6222098214285714,single,bald,diff_means,1,0.6026785714285714,0.0044642857142858094,,
attractive,0.512766814337495,0.6476037051953282,single,bald,diff_means,1,0.512766814337495,0.0,,
bags_under_eyes,0.5171781305114639,0.5040564373897707,single,bald,diff_means,1,0.5171781305114639,0.0,,
bald,0.73828125,0.85552978515625,single,bald,diff_means,1,0.73828125,0.0,,
bangs,0.7555514088449338,0.8068669527896997,single,bald,diff_means,1,0.7534054860981526,0.0021459227467811592,,
big_lips,0.4087511890202473,0.4485663813018073,single,bald,diff_means,1,0.4087511890202473,0.0,,
big_nose,0.5955004591368228,0.6609121518212426,single,bald,diff_means,1,0.5955004591368228,0.0,,
black_hair,0.6791979949874687,0.8621553884711779,single,bald,diff_means,1,0.6770050125313283,0.002192982456140413,,
blond_hair,0.9279835390946503,0.9569484013928459,single,bald,diff_means,1,0.9279835390946503,0.0,,
blurry,0.7233606557377049,0.7363387978142076,single,bald,diff_means,1,0.7192622950819672,0.004098360655737765,,
brown_hair,0.670940170940171,0.8614996114996115,single,bald,diff_means,1,0.6794871794871795,-0.008547008547008517,,
bushy_eyebrows,0.537086386853209,0.5076615589606929,single,bald,diff_means,1,0.5391960914945592,-0.002109704641350185,,
chubby,0.5639784946236559,0.7109831029185868,single,bald,diff_means,1,0.554147465437788,0.009831029185867868,,
double_chin,0.5625,0.6727701822916666,single,bald,diff_means,1,0.5651041666666666,-0.0026041666666666297,,
eyeglasses,0.9294146990355836,0.9753907549052212,single,bald,diff_means,1,0.9294146990355836,0.0,,
goatee,0.7808691043985162,0.8608903020667726,single,bald,diff_means,1,0.766163222045575,0.014705882352941235,,
gray_hair,0.7772136696145868,0.8765149033737308,single,bald,diff_means,1,0.7772136696145868,0.0,,
heavy_makeup,0.529933110367893,0.5667224080267559,single,bald,diff_means,1,0.5255852842809364,0.004347826086956608,,
high_cheekbones,0.49007936507936506,0.4144965277777778,single,bald,diff_means,1,0.48660714285714285,0.00347222222222221,,
male,0.9878640776699029,0.9893203883495146,single,bald,diff_means,1,0.9878640776699029,0.0,,
mouth_slightly_open,0.527039627039627,0.5466533466533466,single,bald,diff_means,1,0.527039627039627,0.0,,
mustache,0.6653727963771632,0.7316836487142164,single,bald,diff_means,1,0.6675562024907002,-0.0021834061135370675,,
narrow_eyes,0.5472255017709563,0.5410271546635184,single,bald,diff_means,1,0.545159386068477,0.0020661157024792765,,
no_beard,0.6408531252102536,0.6961582453071385,single,bald,diff_means,1,0.6408531252102536,0.0,,
oval_face,0.5212585034013605,0.5758503401360543,single,bald,diff_means,1,0.5212585034013605,0.0,,
pale_skin,0.5052845528455284,0.6073170731707317,single,bald,diff_means,1,0.5032520325203252,0.00203252032520318,,
pointy_nose,0.5348552792498981,0.5434162250305749,single,bald,diff_means,1,0.5174616116320152,0.017393667617882858,,
receding_hairline,0.523153942428035,0.5513923654568211,single,bald,diff_means,1,0.52049436795995,0.0026595744680850686,,
rosy_cheeks,0.6947818263607737,0.7719298245614035,single,bald,diff_means,1,0.6947818263607737,0.0,,
sideburns,0.6695402298850575,0.7948994252873564,single,bald,diff_means,1,0.694683908045977,-0.025143678160919558,,
smiling,0.7955285851165761,0.9469817949536888,single,bald,diff_means,1,0.7955285851165761,0.0,,
straight_hair,0.4697095435684647,0.4464730290456431,single,bald,diff_means,1,0.4405255878284924,0.029183955739972345,,
wavy_hair,0.5791547764641934,0.5837749694251937,single,bald,diff_means,1,0.5791547764641934,0.0,,
wearing_earrings,0.7334745762711864,0.8531779661016949,single,bald,diff_means,1,0.735593220338983,-0.0021186440677966045,,
wearing_hat,0.9219660837307896,0.9813195548489666,single,bald,diff_means,1,0.9219660837307896,0.0,,
wearing_lipstick,0.45062771607918883,0.4862385321100917,single,bald,diff_means,1,0.45062771607918883,0.0,,
wearing_necklace,0.5975879891705637,0.657888259906473,single,bald,diff_means,1,0.6017720895889737,-0.004184100418409997,,
wearing_necktie,0.6216057166876838,0.6655737704918033,single,bald,diff_means,1,0.6159730979403111,0.005632618747372753,,
young,0.8726900031535794,0.9486597287921791,single,bald,diff_means,1,0.8726900031535794,0.0,,
5_o_clock_shadow,0.5588637399361993,0.5799787331004101,single,bald,diff_means,2,0.5632690262798117,-0.004405286343612369,,
arched_eyebrows,0.6116071428571428,0.6196986607142857,single,bald,diff_means,2,0.6026785714285714,0.008928571428571397,,
attractive,0.512766814337495,0.6455094643576319,single,bald,diff_means,2,0.512766814337495,0.0,,
bags_under_eyes,0.5171781305114639,0.5037742504409172,single,bald,diff_means,2,0.5171781305114639,0.0,,
bald,0.73828125,0.85479736328125,single,bald,diff_means,2,0.73828125,0.0,,
bangs,0.7534054860981526,0.8070535547676806,single,bald,diff_means,2,0.7534054860981526,0.0,,
big_lips,0.4087511890202473,0.44978937355618975,single,bald,diff_means,2,0.4087511890202473,0.0,,
big_nose,0.5955004591368228,0.6609733700642791,single,bald,diff_means,2,0.5955004591368228,0.0,,
black_hair,0.6770050125313283,0.8616854636591479,single,bald,diff_means,2,0.6770050125313283,0.0,,
blond_hair,0.9279835390946503,0.9566318455207343,single,bald,diff_means,2,0.9279835390946503,0.0,,
blurry,0.7254098360655737,0.7359972677595629,single,bald,diff_means,2,0.7192622950819672,0.006147540983606592,,
brown_hair,0.6794871794871795,0.864024864024864,single,bald,diff_means,2,0.6794871794871795,0.0,,
bushy_eyebrows,0.537086386853209,0.5065511880968243,single,bald,diff_means,2,0.5391960914945592,-0.002109704641350185,,
chubby,0.5639784946236559,0.7096774193548386,single,bald,diff_means,2,0.554147465437788,0.009831029185867868,,
double_chin,0.5703125,0.6721191406249999,single,bald,diff_means,2,0.5651041666666666,0.00520833333333337,,
eyeglasses,0.9319920186232125,0.9743930828067843,single,bald,diff_means,2,0.9294146990355836,0.002577319587628857,,
goatee,0.7684154742978273,0.861420243773185,single,bald,diff_means,2,0.766163222045575,0.0022522522522523403,,
gray_hair,0.7795610874549623,0.8753138988972595,single,bald,diff_means,2,0.7772136696145868,0.0023474178403755097,,
heavy_makeup,0.5321070234113713,0.5650501672240803,single,bald,diff_means,2,0.5255852842809364,0.006521739130434856,,
high_cheekbones,0.48660714285714285,0.4143105158730159,single,bald,diff_means,2,0.48660714285714285,0.0,,
male,0.9878640776699029,0.9892233009708739,single,bald,diff_means,2,0.9878640776699029,0.0,,
