target_attribute,bal_acc,auc,regime,debiased_concept,method,debias_layer,ba_raw,delta_ba,n_iterations,n_layers
wearing_earrings,0.664451114922813,0.7192324185248714,single,eyeglasses,diff_means,3,0.6824614065180103,-0.018010291595197403,,
wearing_hat,0.9046066041581737,0.9319200978393803,single,eyeglasses,diff_means,3,0.9046066041581737,0.0,,
wearing_lipstick,0.44010416666666663,0.3900553385416667,single,eyeglasses,diff_means,3,0.421875,0.01822916666666663,,
wearing_necklace,0.5092188258127123,0.5266052078279152,single,eyeglasses,diff_means,3,0.5299207504447678,-0.020701924632055557,,
wearing_necktie,0.5631247686042207,0.6206343329631001,single,eyeglasses,diff_means,3,0.5631247686042207,0.0,,
young,0.8066604995374653,0.8897934011717545,single,eyeglasses,diff_means,3,0.8066604995374653,0.0,,
5_o_clock_shadow,0.5193965517241379,0.5695043103448276,single,eyeglasses,diff_means,4,0.5193965517241379,0.0,,
arched_eyebrows,0.5567765567765568,0.598014888337469,single,eyeglasses,diff_means,4,0.5626846272007562,-0.005908070424199385,,
attractive,0.5037742504409171,0.5722045855379189,single,eyeglasses,diff_means,4,0.5037742504409171,0.0,,
bags_under_eyes,0.47194719471947194,0.4341767510084341,single,eyeglasses,diff_means,4,0.49972497249724973,-0.02777777777777779,,
bald,0.7916786226685797,0.8837876614060259,single,eyeglasses,diff_means,4,0.7916786226685797,0.0,,
bangs,0.795484949832776,0.8755852842809364,single,eyeglasses,diff_means,4,0.7911371237458193,0.004347826086956608,,
big_lips,0.49339445923296854,0.4796411318150449,single,eyeglasses,diff_means,4,0.49339445923296854,0.0,,
big_nose,0.6006493506493507,0.6012859689330278,single,eyeglasses,diff_means,4,0.6038961038961039,-0.0032467532467532756,,
black_hair,0.7624356775300172,0.8743567753001715,single,eyeglasses,diff_means,4,0.7624356775300172,0.0,,
blond_hair,0.8239108409321175,0.9171225937183384,single,eyeglasses,diff_means,4,0.8239108409321175,0.0,,
blurry,0.6967213114754098,0.7452185792349727,single,eyeglasses,diff_means,4,0.6905737704918034,0.006147540983606481,,
brown_hair,0.6731892920233727,0.8165511618426418,single,eyeglasses,diff_means,4,0.6731892920233727,0.0,,
bushy_eyebrows,0.5688311688311689,0.607965367965368,single,eyeglasses,diff_means,4,0.5666666666666667,0.0021645021645022577,,
chubby,0.5780542986425339,0.6808069381598794,single,eyeglasses,diff_means,4,0.5684389140271493,0.009615384615384581,,
double_chin,0.5768299104791996,0.6607688256977357,single,eyeglasses,diff_means,4,0.5791995787256451,-0.0023696682464454666,,
eyeglasses,0.890625,0.95745849609375,single,eyeglasses,diff_means,4,0.890625,0.0,,
