regime,concept,method,layer,label,mmd2,abs_skew_pre,abs_skew_post,abs_kurt_pre,abs_kurt_post,delta_skew,delta_kurt
single,bald,pclarc,23,pos,0.033180463548428296,0.2379719465970993,0.234867662191391,0.4003469944000244,0.4013647735118866,-0.003104284405708313,0.0010177791118621826
single,bald,pclarc,23,neg,0.0,0.1439250409603119,0.20231567323207855,0.22254052758216858,0.35487502813339233,0.05839063227176666,0.13233450055122375
sequential,bald,diff_means,0,pos,0.9282254785464343,0.29824477434158325,0.32362398505210876,0.7761474847793579,0.8471432328224182,0.025379210710525513,0.0709957480430603
sequential,bald,diff_means,0,neg,0.9491186539466367,0.3767021596431732,0.37134668231010437,1.0128259658813477,1.0434683561325073,-0.005355477333068848,0.030642390251159668
sequential,bald,diff_means,1,pos,0.47773002043960133,0.3301713168621063,0.3392499089241028,0.5482581853866577,0.5556346774101257,0.00907859206199646,0.007376492023468018
sequential,bald,diff_means,1,neg,0.5097936475924756,0.31065189838409424,0.291923850774765,0.6286400556564331,0.5828539133071899,-0.018728047609329224,-0.045786142349243164
sequential,bald,diff_means,2,pos,0.5963919335611343,0.2991635799407959,0.30063095688819885,0.49737077951431274,0.49372124671936035,0.001467376947402954,-0.0036495327949523926
sequential,bald,diff_means,2,neg,0.6280757812713015,0.27798956632614136,0.27999424934387207,0.5008695721626282,0.514031171798706,0.002004683017730713,0.01316159963607788
sequential,bald,diff_means,3,pos,0.0,0.26357752084732056,0.2652251720428467,0.4188048839569092,0.41918185353279114,0.001647651195526123,0.000376969575881958
sequential,bald,diff_means,3,neg,0.0,0.2520354390144348,0.2510923445224762,0.44138509035110474,0.4423602223396301,-0.0009430944919586182,0.0009751319885253906
sequential,bald,diff_means,4,pos,0.005326495872719494,0.2335350662469864,0.23282822966575623,0.38234829902648926,0.3840809464454651,-0.0007068365812301636,0.00173264741897583
sequential,bald,diff_means,4,neg,0.0,0.22191430628299713,0.2218952775001526,0.382842481136322,0.38805094361305237,-1.9028782844543457e-05,0.005208462476730347
sequential,bald,diff_means,5,pos,0.009440520407386188,0.2585631310939789,0.25135964155197144,0.4243227243423462,0.41736289858818054,-0.007203489542007446,-0.006959825754165649
sequential,bald,diff_means,5,neg,0.0,0.2484940141439438,0.24978739023208618,0.40212589502334595,0.4039379358291626,0.001293376088142395,0.0018120408058166504
sequential,bald,diff_means,6,pos,0.02380467515797724,0.2756783962249756,0.276547372341156,0.47627800703048706,0.4807491898536682,0.0008689761161804199,0.004471182823181152
sequential,bald,diff_means,6,neg,0.04600158124802012,0.2465822994709015,0.24957361817359924,0.418795108795166,0.4244706630706787,0.002991318702697754,0.005675554275512695
sequential,bald,diff_means,7,pos,0.02719264588820014,0.2693229019641876,0.2664202153682709,0.49635785818099976,0.4871998429298401,-0.002902686595916748,-0.009158015251159668
sequential,bald,diff_means,7,neg,0.009657117851712638,0.26370564103126526,0.26348233222961426,0.46817517280578613,0.46533602476119995,-0.00022330880165100098,-0.0028391480445861816
sequential,bald,diff_means,8,pos,0.038247758643666696,0.2663416266441345,0.2634131908416748,0.49045634269714355,0.48475998640060425,-0.002928435802459717,-0.005696356296539307
