regime,concept,method,layer,label,mmd2,abs_skew_pre,abs_skew_post,abs_kurt_pre,abs_kurt_post,delta_skew,delta_kurt
single,eyeglasses,pclarc,3,neg,0.0,0.18547022342681885,0.26819413900375366,0.29722708463668823,0.4824734926223755,0.08272391557693481,0.18524640798568726
single,eyeglasses,pclarc,4,pos,0.0,0.19648775458335876,0.21292424201965332,0.3323829770088196,0.37572741508483887,0.016436487436294556,0.04334443807601929
single,eyeglasses,pclarc,4,neg,0.0008331028673975727,0.15710291266441345,0.23785020411014557,0.24761010706424713,0.4248068928718567,0.08074729144573212,0.17719678580760956
single,eyeglasses,pclarc,5,pos,0.0,0.21500125527381897,0.23958057165145874,0.3510620594024658,0.41426777839660645,0.02457931637763977,0.06320571899414062
single,eyeglasses,pclarc,5,neg,0.0005055055342466641,0.18769602477550507,0.23526199162006378,0.28441566228866577,0.41544660925865173,0.047565966844558716,0.13103094696998596
single,eyeglasses,pclarc,6,pos,0.0,0.21415787935256958,0.23940564692020416,0.34301313757896423,0.4024302661418915,0.025247767567634583,0.059417128562927246
single,eyeglasses,pclarc,6,neg,0.0,0.1850748360157013,0.2240968644618988,0.3098984658718109,0.4101333022117615,0.03902202844619751,0.10023483633995056
single,eyeglasses,pclarc,7,pos,0.0,0.23906219005584717,0.26181888580322266,0.3766297399997711,0.4380298852920532,0.02275669574737549,0.061400145292282104
single,eyeglasses,pclarc,7,neg,0.0,0.20219135284423828,0.24019065499305725,0.3588527739048004,0.4328676760196686,0.03799930214881897,0.07401490211486816
single,eyeglasses,pclarc,8,pos,0.0,0.2294541895389557,0.2536975145339966,0.39477628469467163,0.4634524881839752,0.024243324995040894,0.06867620348930359
single,eyeglasses,pclarc,8,neg,7.906043060113e-05,0.18586301803588867,0.24162468314170837,0.31566673517227173,0.4545774459838867,0.0557616651058197,0.138910710811615
single,eyeglasses,pclarc,9,pos,0.0,0.19324716925621033,0.2176961451768875,0.33857887983322144,0.39613428711891174,0.024448975920677185,0.05755540728569031
single,eyeglasses,pclarc,9,neg,0.0,0.15672625601291656,0.224932461977005,0.27123576402664185,0.4101732075214386,0.06820620596408844,0.13893744349479675
single,eyeglasses,pclarc,10,pos,0.0,0.19368234276771545,0.21108141541481018,0.3566451072692871,0.3937108814716339,0.017399072647094727,0.0370657742023468
single,eyeglasses,pclarc,10,neg,0.0,0.15817752480506897,0.21977180242538452,0.2672617733478546,0.40922921895980835,0.06159427762031555,0.14196744561195374
single,eyeglasses,pclarc,11,pos,0.0,0.19624990224838257,0.2215711921453476,0.392012357711792,0.43854013085365295,0.025321289896965027,0.04652777314186096
single,eyeglasses,pclarc,11,neg,0.0,0.14835436642169952,0.2195141315460205,0.2203502655029297,0.3783329129219055,0.07115976512432098,0.15798264741897583
single,eyeglasses,pclarc,12,pos,0.0,0.17521223425865173,0.20094473659992218,0.35154232382774353,0.3963075280189514,0.025732502341270447,0.044765204191207886
single,eyeglasses,pclarc,12,neg,0.0,0.12647631764411926,0.19472508132457733,0.19808731973171234,0.3652710020542145,0.06824876368045807,0.16718368232250214
single,eyeglasses,pclarc,13,pos,0.0,0.18151557445526123,0.21226586401462555,0.3407747745513916,0.38606366515159607,0.03075028955936432,0.04528889060020447
single,eyeglasses,pclarc,13,neg,0.0,0.13467729091644287,0.20427031815052032,0.2053481638431549,0.35856184363365173,0.06959302723407745,0.15321367979049683
single,eyeglasses,pclarc,14,pos,0.0,0.19566577672958374,0.22575882077217102,0.37569910287857056,0.42145922780036926,0.03009304404258728,0.045760124921798706
single,eyeglasses,pclarc,14,neg,0.0,0.14938698709011078,0.218561589717865,0.22244632244110107,0.3952636122703552,0.06917460262775421,0.17281728982925415
single,eyeglasses,pclarc,15,pos,0.0,0.18362411856651306,0.2103729546070099,0.3348481357097626,0.3687484860420227,0.026748836040496826,0.03390035033226013
single,eyeglasses,pclarc,15,neg,0.0,0.13746803998947144,0.21616053581237793,0.20967096090316772,0.3846302926540375,0.0786924958229065,0.17495933175086975
single,eyeglasses,pclarc,16,pos,0.0,0.18493422865867615,0.20638136565685272,0.3416707515716553,0.38085290789604187,0.021447136998176575,0.0391821563243866
single,eyeglasses,pclarc,16,neg,0.0,0.14503484964370728,0.2154834270477295,0.2224697470664978,0.38710349798202515,0.07044857740402222,0.16463375091552734
single,eyeglasses,pclarc,17,pos,0.003334485126953002,0.18306107819080353,0.20718616247177124,0.3285209834575653,0.3660690188407898,0.024125084280967712,0.03754803538322449
single,eyeglasses,pclarc,17,neg,0.0,0.14086279273033142,0.2226462960243225,0.21874138712882996,0.39191216230392456,0.08178350329399109,0.1731707751750946
single,eyeglasses,pclarc,18,pos,0.004474494086696756,0.19061867892742157,0.21531090140342712,0.33697009086608887,0.3817894756793976,0.024692222476005554,0.044819384813308716
single,eyeglasses,pclarc,18,neg,0.0,0.1571476012468338,0.2440440058708191,0.245382159948349,0.43667250871658325,0.08689640462398529,0.19129034876823425
single,eyeglasses,pclarc,19,pos,0.009689298552206127,0.20407100021839142,0.2257060706615448,0.3504759669303894,0.37835514545440674,0.02163507044315338,0.027879178524017334
single,eyeglasses,pclarc,19,neg,0.0,0.1646888256072998,0.24355393648147583,0.25851941108703613,0.44235146045684814,0.07886511087417603,0.183832049369812
single,eyeglasses,pclarc,20,pos,0.007497829584969251,0.22208480536937714,0.2402021884918213,0.43316325545310974,0.46897223591804504,0.018117383122444153,0.0358089804649353
single,eyeglasses,pclarc,20,neg,0.0,0.17865438759326935,0.2521357536315918,0.3111118674278259,0.4808681607246399,0.07348136603832245,0.16975629329681396
single,eyeglasses,pclarc,21,pos,0.007193868113572588,0.2287883758544922,0.2519034445285797,0.4550401568412781,0.4958382844924927,0.023115068674087524,0.0407981276512146
single,eyeglasses,pclarc,21,neg,0.0,0.2075517773628235,0.2589796483516693,0.37935781478881836,0.4840264916419983,0.051427870988845825,0.10466867685317993
single,eyeglasses,pclarc,22,pos,0.005478675267464483,0.1930456906557083,0.2207593321800232,0.3547283113002777,0.413210928440094,0.02771364152431488,0.058482617139816284
single,eyeglasses,pclarc,22,neg,0.0,0.17599044740200043,0.2536199688911438,0.3409300446510315,0.46721136569976807,0.07762952148914337,0.12628132104873657
single,eyeglasses,pclarc,23,pos,0.008723368029539547,0.18387697637081146,0.2072630226612091,0.32347699999809265,0.35673093795776367,0.023386046290397644,0.03325393795967102
single,eyeglasses,pclarc,23,neg,0.0,0.15082672238349915,0.20594343543052673,0.2425626516342163,0.36186495423316956,0.05511671304702759,0.11930230259895325
sequential,eyeglasses,diff_means,0,pos,0.815707092054904,0.3286876678466797,0.3448488712310791,0.8080198168754578,0.8426350951194763,0.016161203384399414,0.034615278244018555
sequential,eyeglasses,diff_means,0,neg,0.8311526760973948,0.3460730314254761,0.34876465797424316,0.9610478281974792,0.9896588325500488,0.00269162654876709,0.02861100435256958
sequential,eyeglasses,diff_means,1,pos,0.03602473947283591,0.2645568251609802,0.26881691813468933,0.4244813024997711,0.42549413442611694,0.0042600929737091064,0.0010128319263458252
