regime,concept,method,layer,label,mmd2,abs_skew_pre,abs_skew_post,abs_kurt_pre,abs_kurt_post,delta_skew,delta_kurt
single,chubby,diff_means,23,neg,0.002524865837166823,0.1460757702589035,0.20284032821655273,0.2257939577102661,0.3515836000442505,0.05676455795764923,0.12578964233398438
single,chubby,lr,0,pos,0.0,0.24975118041038513,0.2540629506111145,0.5461068749427795,0.5843062400817871,0.00431177020072937,0.03819936513900757
single,chubby,lr,0,neg,0.0,0.289750337600708,0.3710304796695709,0.7656826972961426,0.9575495719909668,0.08128014206886292,0.19186687469482422
single,chubby,lr,1,pos,0.0,0.23781481385231018,0.25100672245025635,0.40779775381088257,0.44590237736701965,0.013191908597946167,0.038104623556137085
single,chubby,lr,1,neg,0.0,0.23566949367523193,0.31428903341293335,0.45257607102394104,0.5539617538452148,0.07861953973770142,0.1013856828212738
single,chubby,lr,2,pos,0.0,0.22787967324256897,0.23088069260120392,0.4106045365333557,0.42872586846351624,0.0030010193586349487,0.018121331930160522
single,chubby,lr,2,neg,0.0,0.2280537635087967,0.2996675670146942,0.3610883355140686,0.4726603329181671,0.07161380350589752,0.11157199740409851
single,chubby,lr,3,pos,0.0,0.19981761276721954,0.2075960487127304,0.35786139965057373,0.38982099294662476,0.007778435945510864,0.031959593296051025
single,chubby,lr,3,neg,0.0,0.1904086470603943,0.2628785967826843,0.3008595407009125,0.43185868859291077,0.07246994972229004,0.1309991478919983
single,chubby,lr,4,pos,0.0,0.18900403380393982,0.20008593797683716,0.3561962842941284,0.3862641453742981,0.011081904172897339,0.030067861080169678
single,chubby,lr,4,neg,0.0,0.1608450710773468,0.22041210532188416,0.2502935826778412,0.3877749741077423,0.059567034244537354,0.13748139142990112
single,chubby,lr,5,pos,0.0,0.196469247341156,0.21193775534629822,0.3281281292438507,0.36346593499183655,0.015468508005142212,0.03533780574798584
single,chubby,lr,5,neg,0.0,0.1951698213815689,0.2407139241695404,0.2881576716899872,0.4089716374874115,0.0455441027879715,0.12081396579742432
single,chubby,lr,6,pos,0.0,0.2118641436100006,0.23097598552703857,0.3581339418888092,0.39403319358825684,0.019111841917037964,0.03589925169944763
single,chubby,lr,6,neg,0.0,0.18677929043769836,0.2235017716884613,0.3057986795902252,0.38239622116088867,0.03672248125076294,0.07659754157066345
single,chubby,lr,7,pos,0.04313843342248491,0.23673921823501587,0.25487756729125977,0.41254979372024536,0.44427525997161865,0.018138349056243896,0.03172546625137329
single,chubby,lr,7,neg,0.02739276268624291,0.20375816524028778,0.2411770522594452,0.34479454159736633,0.4465569257736206,0.03741888701915741,0.10176238417625427
single,chubby,lr,8,pos,0.017741606798145293,0.21809518337249756,0.23364344239234924,0.3759796619415283,0.41265201568603516,0.015548259019851685,0.036672353744506836
single,chubby,lr,8,neg,0.009421810300802358,0.191199392080307,0.22165557742118835,0.3233417272567749,0.3644832968711853,0.030456185340881348,0.0411415696144104
single,chubby,lr,9,pos,0.022474260748089225,0.20014187693595886,0.2157188504934311,0.3379846215248108,0.35578805208206177,0.015576973557472229,0.017803430557250977
single,chubby,lr,9,neg,0.012997365327232835,0.1532619595527649,0.21167699992656708,0.2648736536502838,0.35485589504241943,0.058415040373802185,0.08998224139213562
single,chubby,lr,10,pos,0.011632782649930284,0.20544199645519257,0.22156772017478943,0.34937238693237305,0.38968411087989807,0.016125723719596863,0.040311723947525024
single,chubby,lr,10,neg,0.005150835434784451,0.1531566083431244,0.20571820437908173,0.26073509454727173,0.36632755398750305,0.052561596035957336,0.10559245944023132
single,chubby,lr,11,pos,0.00027005591137041485,0.19585776329040527,0.20622465014457703,0.3288229703903198,0.3636561632156372,0.010366886854171753,0.03483319282531738
single,chubby,lr,11,neg,0.00022538471806021754,0.14889363944530487,0.19610841572284698,0.24414388835430145,0.35688304901123047,0.047214776277542114,0.11273916065692902
single,chubby,lr,12,pos,0.0,0.1830638349056244,0.19537192583084106,0.3209095597267151,0.3498167395591736,0.012308090925216675,0.028907179832458496
single,chubby,lr,12,neg,0.0,0.12437137961387634,0.1922820508480072,0.20466327667236328,0.33683693408966064,0.06791067123413086,0.13217365741729736
single,chubby,lr,13,pos,0.0,0.19021138548851013,0.20142126083374023,0.32694876194000244,0.3542453348636627,0.011209875345230103,0.02729657292366028
single,chubby,lr,13,neg,0.0,0.1318843960762024,0.19827595353126526,0.21320830285549164,0.35361072421073914,0.06639155745506287,0.1404024213552475
