layer_id,k_steps,run_id,model,train_acc,train_f1,train_auc,test_acc,test_f1,test_auc
3,13,0,XGBoost,1.0,1.0,1.0,0.4921875,0.5149253731343284,0.49261474609375
3,13,1,XGBoost,1.0,1.0,1.0,0.546875,0.5639097744360902,0.54736328125
3,13,2,XGBoost,1.0,1.0,1.0,0.515625,0.5267175572519084,0.52056884765625
3,13,3,XGBoost,1.0,1.0,1.0,0.53515625,0.5672727272727273,0.5482177734375
3,13,4,XGBoost,1.0,1.0,1.0,0.5390625,0.5597014925373134,0.5635986328125
3,14,0,XGBoost,1.0,1.0,1.0,0.515625,0.5373134328358209,0.50567626953125
3,14,1,XGBoost,1.0,1.0,1.0,0.51953125,0.5287356321839081,0.53387451171875
3,14,2,XGBoost,1.0,1.0,1.0,0.51171875,0.5098039215686274,0.51495361328125
3,14,3,XGBoost,1.0,1.0,1.0,0.55859375,0.5670498084291188,0.5400390625
3,14,4,XGBoost,1.0,1.0,1.0,0.51953125,0.5591397849462365,0.532470703125
3,15,0,XGBoost,1.0,1.0,1.0,0.53515625,0.5543071161048689,0.55633544921875
3,15,1,XGBoost,1.0,1.0,1.0,0.484375,0.5037593984962406,0.5147705078125
3,15,2,XGBoost,1.0,1.0,1.0,0.52734375,0.5567765567765568,0.54962158203125
3,15,3,XGBoost,1.0,1.0,1.0,0.51953125,0.5287356321839081,0.539794921875
3,15,4,XGBoost,1.0,1.0,1.0,0.515625,0.5571428571428572,0.53887939453125
3,16,0,XGBoost,1.0,1.0,1.0,0.52734375,0.5468164794007491,0.5369873046875
3,16,1,XGBoost,1.0,1.0,1.0,0.48828125,0.49808429118773945,0.51861572265625
3,16,2,XGBoost,1.0,1.0,1.0,0.5703125,0.5925925925925926,0.57720947265625
3,16,3,XGBoost,1.0,1.0,1.0,0.5234375,0.5378787878787878,0.5169677734375
3,16,4,XGBoost,1.0,1.0,1.0,0.51953125,0.532319391634981,0.52923583984375
