layer_id,k_steps,run_id,model,train_acc,train_f1,train_auc,test_acc,test_f1,test_auc
2,13,3,XGBoost,1.0,1.0,1.0,0.5625,0.5971223021582733,0.57061767578125
2,13,4,XGBoost,1.0,1.0,1.0,0.5234375,0.5307692307692308,0.56610107421875
2,14,0,XGBoost,1.0,1.0,1.0,0.57421875,0.5917602996254682,0.58837890625
2,14,1,XGBoost,1.0,1.0,1.0,0.4921875,0.5220588235294118,0.539306640625
2,14,2,XGBoost,1.0,1.0,1.0,0.53515625,0.5734767025089605,0.56878662109375
2,14,3,XGBoost,1.0,1.0,1.0,0.50390625,0.5171102661596958,0.52099609375
2,14,4,XGBoost,1.0,1.0,1.0,0.51171875,0.5136186770428015,0.5128173828125
2,15,0,XGBoost,1.0,1.0,1.0,0.51953125,0.555956678700361,0.55584716796875
2,15,1,XGBoost,1.0,1.0,1.0,0.546875,0.5572519083969466,0.5574951171875
2,15,2,XGBoost,1.0,1.0,1.0,0.54296875,0.5584905660377358,0.51519775390625
2,15,3,XGBoost,1.0,1.0,1.0,0.51953125,0.5358490566037736,0.533447265625
2,15,4,XGBoost,1.0,1.0,1.0,0.5078125,0.5190839694656488,0.50244140625
2,16,0,XGBoost,1.0,1.0,1.0,0.4921875,0.5075757575757576,0.50579833984375
2,16,1,XGBoost,1.0,1.0,1.0,0.515625,0.5267175572519084,0.4954833984375
2,16,2,XGBoost,1.0,1.0,1.0,0.51953125,0.5287356321839081,0.54571533203125
2,16,3,XGBoost,1.0,1.0,1.0,0.5234375,0.5413533834586466,0.52996826171875
2,16,4,XGBoost,1.0,1.0,1.0,0.49609375,0.5057471264367817,0.49261474609375
